Transaction No,Customer ID,Date,Amount
2465,podmaster@icloud.com,17/10/18,171
2466,mugwump@att.net,14/10/17,186
2467,jshearer@optonline.net,31/12/16,243
2468,jshearer@optonline.net,01/03/17,243
2469,snunez@msn.com,21/06/17,255
2470,snunez@msn.com,20/08/17,255
2471,dleconte@live.com,26/09/17,237
2472,dleconte@live.com,25/11/17,237
2473,donev@verizon.net,12/02/17,180
2474,donev@verizon.net,13/04/17,180
2475,scottzed@msn.com,28/08/17,297
2476,scottzed@msn.com,27/10/17,297
2477,ylchang@yahoo.com,19/12/16,186
2478,ylchang@yahoo.com,17/02/17,186
2479,sherzodr@hotmail.com,18/03/18,225
2480,sherzodr@hotmail.com,17/05/18,225
2481,sopwith@outlook.com,31/10/17,99
2482,sopwith@outlook.com,30/12/17,99
2483,storerm@yahoo.ca,17/12/16,150
2484,storerm@yahoo.ca,15/02/17,150
2485,petersko@live.com,10/01/18,261
2486,petersko@live.com,11/03/18,261
2487,floxy@gmail.com,20/10/17,288
2488,floxy@gmail.com,19/12/17,288
2489,webteam@icloud.com,13/11/16,222
2490,webteam@icloud.com,12/01/17,222
2491,matloff@verizon.net,18/06/17,96
2492,matloff@verizon.net,17/08/17,96
2493,sonnen@yahoo.ca,10/03/18,120
2494,sonnen@yahoo.ca,09/05/18,120
2495,geekoid@mac.com,21/08/18,123
2496,geekoid@mac.com,29/10/18,123
2497,carreras@hotmail.com,24/05/17,96
2498,carreras@hotmail.com,23/07/17,96
2499,jwarren@me.com,09/03/17,132
2500,jwarren@me.com,17/05/17,132
2501,ianbuck@msn.com,12/12/16,168
2502,ianbuck@msn.com,19/02/17,168
2503,cumarana@outlook.com,13/09/18,255
2504,kspiteri@outlook.com,27/02/17,201
2505,hwestiii@yahoo.ca,01/09/17,135
2506,hwestiii@yahoo.ca,31/10/17,135
2507,sacraver@outlook.com,09/07/18,243
2508,sacraver@outlook.com,16/09/18,243
2509,forsberg@me.com,09/10/17,294
2510,forsberg@me.com,08/12/17,294
2511,bachmann@icloud.com,25/03/17,297
2512,bachmann@icloud.com,24/05/17,297
2513,fudrucker@aol.com,12/08/18,222
2514,fudrucker@aol.com,11/10/18,222
2515,ghaviv@hotmail.com,11/09/16,102
2516,sfoskett@verizon.net,06/01/17,243
2517,sfoskett@verizon.net,07/03/17,243
2518,jespley@verizon.net,03/10/16,189
2519,dbrobins@comcast.net,09/04/17,114
2520,dbrobins@comcast.net,08/06/17,114
2521,dgatwood@msn.com,13/10/16,294
2522,pjacklam@sbcglobal.net,06/02/18,150
2523,pjacklam@sbcglobal.net,16/04/18,150
2524,plover@outlook.com,20/07/17,129
2525,plover@outlook.com,18/09/17,129
2526,jespley@gmail.com,30/10/17,162
2527,jespley@gmail.com,29/12/17,162
2528,msusa@verizon.net,16/05/17,117
2529,msusa@verizon.net,24/07/17,117
2530,fwitness@hotmail.com,23/10/16,240
2531,fwitness@hotmail.com,22/12/16,240
2532,andale@yahoo.com,05/04/18,186
2533,andale@yahoo.com,13/06/18,186
2534,drjlaw@icloud.com,24/06/18,180
2535,drjlaw@icloud.com,23/08/18,180
2536,lstein@hotmail.com,29/10/16,156
2537,lstein@hotmail.com,28/12/16,156
2538,kenja@verizon.net,07/08/18,204
2539,kenja@verizon.net,06/10/18,204
2540,bryanw@mac.com,06/06/18,207
2541,bryanw@mac.com,14/08/18,207
2542,portscan@aol.com,14/03/17,246
2543,portscan@aol.com,13/05/17,246
2544,fmtbebuck@msn.com,24/01/18,219
2545,fmtbebuck@msn.com,03/04/18,219
2546,cosimo@verizon.net,26/09/16,105
2547,cosimo@verizon.net,25/11/16,105
2548,claypool@yahoo.ca,17/11/17,192
2549,claypool@yahoo.ca,16/01/18,192
2550,scarolan@verizon.net,13/04/17,246
2551,scarolan@verizon.net,21/06/17,246
2552,jkegl@live.com,16/12/16,216
2553,jkegl@live.com,14/02/17,216
2554,csilvers@hotmail.com,28/10/16,186
2555,csilvers@hotmail.com,27/12/16,186
2556,mallanmba@optonline.net,02/08/17,255
2557,mallanmba@optonline.net,01/10/17,255
2558,bigmauler@optonline.net,02/01/18,117
2559,bigmauler@optonline.net,12/03/18,117
2560,novanet@yahoo.ca,21/04/18,123
2561,novanet@yahoo.ca,29/06/18,123
2562,laird@me.com,13/05/18,144
2563,laird@me.com,21/07/18,144
2564,qmacro@yahoo.com,11/03/18,258
2565,qmacro@yahoo.com,19/05/18,258
2566,fmtbebuck@msn.com,09/07/17,141
2567,fmtbebuck@msn.com,07/09/17,141
2568,eegsa@sbcglobal.net,27/02/17,291
2569,eegsa@sbcglobal.net,28/04/17,291
2570,hahsler@yahoo.ca,20/11/16,288
2571,hahsler@yahoo.ca,19/01/17,288
2572,gregh@verizon.net,27/06/18,291
2573,gregh@verizon.net,26/08/18,291
2574,demmel@yahoo.ca,08/03/17,183
2575,demmel@yahoo.ca,07/05/17,183
2576,sabren@optonline.net,05/07/18,270
2577,sabren@optonline.net,03/09/18,270
2578,themer@gmail.com,28/10/17,126
2579,themer@gmail.com,27/12/17,126
2580,mjewell@outlook.com,05/11/16,195
2581,garyjb@comcast.net,24/02/18,198
2582,garyjb@comcast.net,25/04/18,198
2583,bowmanbs@optonline.net,17/03/17,255
2584,bowmanbs@optonline.net,16/05/17,255
2585,tbeck@att.net,29/12/17,216
2586,tbeck@att.net,27/02/18,216
2587,suresh@comcast.net,22/07/17,267
2588,suresh@comcast.net,20/09/17,267
2589,cumarana@yahoo.com,21/06/18,96
2590,mnemonic@icloud.com,12/07/17,189
2591,mnemonic@icloud.com,10/09/17,189
2592,jshirley@yahoo.com,24/01/17,288
2593,jshirley@yahoo.com,25/03/17,288
2594,grady@live.com,03/03/17,213
2595,grady@live.com,02/05/17,213
2596,dsowsy@icloud.com,08/01/17,117
2597,dsowsy@icloud.com,18/03/17,117
2598,tbmaddux@msn.com,30/01/18,132
2599,tbmaddux@msn.com,31/03/18,132
2600,duncand@hotmail.com,01/10/16,168
2601,duncand@hotmail.com,30/11/16,168
2602,wonderkid@outlook.com,08/09/16,195
2603,cumarana@yahoo.com,05/05/18,273
2604,alhajj@me.com,28/08/16,243
2605,dhwon@msn.com,30/08/18,258
2606,dhwon@msn.com,29/10/18,258
2607,barjam@gmail.com,26/10/16,120
2608,barjam@gmail.com,03/01/17,120
2609,rcwil@att.net,17/12/16,279
2610,ninenine@mac.com,13/06/18,285
2611,ninenine@mac.com,12/08/18,285
2612,conteb@comcast.net,04/05/18,246
2613,stellaau@aol.com,22/12/16,150
2614,stellaau@aol.com,01/03/17,150
2615,dmiller@att.net,15/08/17,222
2616,dmiller@att.net,23/10/17,222
2617,oracle@gmail.com,05/05/17,204
2618,oracle@gmail.com,04/07/17,204
2619,trygstad@verizon.net,05/12/17,99
2620,trygstad@verizon.net,12/02/18,99
2621,hikoza@me.com,12/11/16,117
2622,hikoza@me.com,20/01/17,117
2623,ducasse@sbcglobal.net,12/12/17,270
2624,wildfire@hotmail.com,04/01/17,264
2625,wildfire@hotmail.com,14/03/17,264
2626,elmer@sbcglobal.net,08/08/18,222
2627,elmer@sbcglobal.net,16/10/18,222
2628,noodles@optonline.net,10/01/17,147
2629,johndo@mac.com,01/12/17,120
2630,fudrucker@sbcglobal.net,23/06/18,117
2631,fudrucker@sbcglobal.net,22/08/18,117
2632,mcsporran@msn.com,05/06/17,126
2633,mcsporran@msn.com,04/08/17,126
2634,aprakash@me.com,11/09/18,90
2635,dgriffith@outlook.com,17/01/17,249
2636,dgriffith@outlook.com,27/03/17,249
2637,wikinerd@yahoo.ca,27/09/16,171
2638,malattia@outlook.com,30/03/17,153
2639,malattia@outlook.com,29/05/17,153
2640,ewaters@verizon.net,30/04/18,276
2641,ewaters@verizon.net,29/06/18,276
2642,webdragon@verizon.net,12/11/17,147
2643,plover@outlook.com,28/09/16,120
2644,bigmauler@optonline.net,07/09/16,252
2645,gward@icloud.com,29/10/17,252
2646,gward@icloud.com,28/12/17,252
2647,gfxguy@yahoo.com,27/07/17,273
2648,gfxguy@yahoo.com,04/10/17,273
2649,andersbr@yahoo.ca,23/08/17,237
2650,andersbr@yahoo.ca,22/10/17,237
2651,parsimony@me.com,01/02/17,225
2652,jtorkbob@msn.com,01/02/17,99
2653,jtorkbob@msn.com,11/04/17,99
2654,naoya@hotmail.com,08/06/18,201
2655,naoya@hotmail.com,07/08/18,201
2656,gilmoure@live.com,27/11/16,168
2657,gilmoure@live.com,26/01/17,168
2658,burns@live.com,04/04/18,156
2659,burns@live.com,03/06/18,156
2660,privcan@msn.com,09/08/17,108
2661,privcan@msn.com,08/10/17,108
2662,farber@live.com,27/02/17,135
2663,farber@live.com,07/05/17,135
2664,wiseb@optonline.net,19/09/17,246
2665,wiseb@optonline.net,18/11/17,246
2666,ianbuck@sbcglobal.net,23/08/17,279
2667,ianbuck@sbcglobal.net,22/10/17,279
2668,petersko@gmail.com,14/12/16,117
2669,petersko@gmail.com,12/02/17,117
2670,willg@outlook.com,17/07/17,270
2671,willg@outlook.com,15/09/17,270
2672,sequin@comcast.net,09/09/17,153
2673,bester@outlook.com,20/08/18,132
2674,bester@outlook.com,28/10/18,132
2675,noticias@outlook.com,19/09/17,228
2676,noticias@outlook.com,27/11/17,228
2677,jacks@aol.com,13/08/17,300
2678,jacks@aol.com,21/10/17,300
2679,dobey@mac.com,17/11/17,129
2680,niknejad@aol.com,20/06/17,189
2681,niknejad@aol.com,28/08/17,189
2682,mgreen@att.net,02/04/18,141
2683,mgreen@att.net,01/06/18,141
2684,bflong@aol.com,19/01/17,96
2685,bflong@aol.com,20/03/17,96
2686,drewf@optonline.net,11/07/17,90
2687,ozawa@sbcglobal.net,29/06/18,177
2688,tezbo@msn.com,15/04/17,288
2689,tezbo@msn.com,14/06/17,288
2690,wetter@yahoo.ca,22/10/17,99
2691,rbarreira@sbcglobal.net,08/08/17,141
2692,rbarreira@sbcglobal.net,16/10/17,141
2693,noodles@me.com,16/09/18,177
2694,dmath@msn.com,23/06/17,234
2695,dmath@msn.com,31/08/17,234
2696,josephw@icloud.com,24/07/18,273
2697,josephw@icloud.com,01/10/18,273
2698,dbanarse@msn.com,10/10/17,276
2699,dbanarse@msn.com,09/12/17,276
2700,purvis@verizon.net,09/01/17,117
2701,mccurley@aol.com,05/07/17,297
2702,mccurley@aol.com,12/09/17,297
2703,djupedal@msn.com,08/05/18,204
2704,djupedal@msn.com,07/07/18,204
2705,jguyer@gmail.com,06/04/17,300
2706,jguyer@gmail.com,05/06/17,300
2707,marcs@me.com,24/03/18,123
2708,marcs@me.com,23/05/18,123
2709,debest@aol.com,12/05/17,243
2710,debest@aol.com,11/07/17,243
2711,gordonjcp@msn.com,04/01/18,231
2712,gordonjcp@msn.com,05/03/18,231
2713,nelson@comcast.net,30/11/17,96
2714,nelson@comcast.net,29/01/18,96
2715,kidehen@sbcglobal.net,09/11/16,276
2716,andrei@live.com,09/01/18,270
2717,andrei@live.com,10/03/18,270
2718,rbarreira@gmail.com,19/12/16,141
2719,rbarreira@gmail.com,26/02/17,141
2720,gmcgath@comcast.net,04/03/17,180
2721,gmcgath@comcast.net,12/05/17,180
2722,research@hotmail.com,07/07/18,285
2723,research@hotmail.com,05/09/18,285
2724,crowl@comcast.net,27/06/17,249
2725,mwandel@mac.com,24/09/17,291
2726,mwandel@mac.com,23/11/17,291
2727,jbryan@icloud.com,02/06/18,273
2728,jbryan@icloud.com,01/08/18,273
2729,jbarta@comcast.net,26/10/17,156
2730,jbarta@comcast.net,25/12/17,156
2731,ganter@live.com,29/11/17,165
2732,ganter@live.com,28/01/18,165
2733,odlyzko@comcast.net,20/09/16,177
2734,odlyzko@comcast.net,19/11/16,177
2735,world@mac.com,13/06/18,228
2736,world@mac.com,12/08/18,228
2737,tangsh@hotmail.com,29/09/16,186
2738,tangsh@hotmail.com,28/11/16,186
2739,gravyface@sbcglobal.net,11/08/17,177
2740,gravyface@yahoo.ca,20/11/17,243
2741,gravyface@yahoo.ca,19/01/18,243
2742,johnbob@icloud.com,26/11/16,153
2743,tkrotchko@live.com,22/10/17,297
2744,tkrotchko@live.com,30/12/17,297
2745,dburrows@yahoo.com,10/05/17,228
2746,dburrows@yahoo.com,18/07/17,228
2747,chaki@gmail.com,27/03/17,207
2748,oevans@aol.com,18/01/17,96
2749,oevans@aol.com,19/03/17,96
2750,amaranth@verizon.net,20/09/16,204
2751,amaranth@verizon.net,28/11/16,204
2752,rnewman@sbcglobal.net,26/03/18,195
2753,rnewman@sbcglobal.net,25/05/18,195
2754,cparis@sbcglobal.net,02/09/16,117
2755,cparis@sbcglobal.net,10/11/16,117
2756,hellfire@att.net,16/09/17,264
2757,dexter@aol.com,06/09/16,135
2758,dexter@aol.com,05/11/16,135
2759,ilyaz@me.com,05/05/18,198
2760,ilyaz@me.com,13/07/18,198
2761,kostas@live.com,09/10/16,216
2762,birddog@yahoo.com,28/06/17,282
2763,dbindel@aol.com,26/08/16,222
2764,dbindel@aol.com,03/11/16,222
2765,temmink@icloud.com,10/02/18,234
2766,frikazoyd@yahoo.com,22/06/18,111
2767,frikazoyd@yahoo.com,21/08/18,111
2768,pedwards@aol.com,16/04/18,231
2769,pedwards@aol.com,24/06/18,231
2770,ccohen@msn.com,02/12/16,273
2771,grady@att.net,04/05/17,285
2772,odlyzko@hotmail.com,23/08/18,108
2773,odlyzko@hotmail.com,31/10/18,108
2774,kohlis@yahoo.com,18/09/17,231
2775,kohlis@yahoo.com,26/11/17,231
2776,ideguy@me.com,08/07/17,213
2777,muzzy@msn.com,27/04/17,117
2778,muzzy@msn.com,05/07/17,117
2779,shaffei@yahoo.ca,25/08/18,150
2780,shaffei@yahoo.ca,24/10/18,150
2781,engelen@mac.com,05/07/18,129
2782,engelen@mac.com,03/09/18,129
2783,frederic@mac.com,03/05/17,135
2784,frederic@mac.com,02/07/17,135
2785,baveja@aol.com,26/07/17,174
2786,baveja@aol.com,03/10/17,174
2787,pontipak@aol.com,26/05/18,162
2788,mailarc@live.com,06/02/17,204
2789,mailarc@live.com,07/04/17,204
2790,fraser@live.com,20/12/16,222
2791,fraser@live.com,27/02/17,222
2792,ubergeeb@optonline.net,06/09/16,273
2793,ubergeeb@optonline.net,14/11/16,273
2794,dvdotnet@sbcglobal.net,27/05/18,234
2795,dvdotnet@sbcglobal.net,04/08/18,234
2796,hutton@optonline.net,26/01/18,180
2797,hutton@optonline.net,27/03/18,180
2798,yumpy@yahoo.com,13/12/17,258
2799,yumpy@yahoo.com,11/02/18,258
2800,wagnerch@verizon.net,16/03/18,234
2801,wagnerch@verizon.net,15/05/18,234
2802,matthijs@sbcglobal.net,22/10/17,201
2803,matthijs@sbcglobal.net,30/12/17,201
2804,benanov@aol.com,25/08/16,117
2805,benanov@aol.com,02/11/16,117
2806,vertigo@yahoo.com,25/10/16,222
2807,isaacson@msn.com,08/06/18,102
2808,isaacson@msn.com,07/08/18,102
2809,inico@mac.com,06/07/17,222
2810,inico@mac.com,04/09/17,222
2811,delpino@sbcglobal.net,06/02/17,105
2812,unreal@icloud.com,14/02/17,285
2813,unreal@icloud.com,15/04/17,285
2814,jacks@msn.com,08/01/17,267
2815,jacks@msn.com,09/03/17,267
2816,codex@yahoo.ca,02/04/17,177
2817,codex@yahoo.ca,10/06/17,177
2818,phizntrg@aol.com,18/05/18,261
2819,pfitza@optonline.net,07/06/17,129
2820,pfitza@optonline.net,06/08/17,129
2821,granboul@icloud.com,07/02/17,162
2822,granboul@icloud.com,08/04/17,162
2823,szymansk@me.com,08/09/17,99
2824,engelen@gmail.com,09/01/17,246
2825,engelen@gmail.com,10/03/17,246
2826,jeffcovey@verizon.net,23/09/17,165
2827,wainwrig@msn.com,16/11/16,201
2828,wainwrig@msn.com,15/01/17,201
2829,aukjan@me.com,15/02/18,177
2830,aukjan@me.com,25/04/18,177
2831,redingtn@verizon.net,05/01/17,147
2832,dexter@hotmail.com,06/07/18,180
2833,ardagna@yahoo.ca,24/05/17,93
2834,ardagna@yahoo.ca,23/07/17,93
2835,dprice@verizon.net,06/03/18,222
2836,dprice@verizon.net,05/05/18,222
2837,bowmanbs@mac.com,13/12/16,141
2838,bowmanbs@mac.com,11/02/17,141
2839,cliffski@yahoo.ca,30/09/16,294
2840,murty@gmail.com,03/04/17,300
2841,dmath@comcast.net,07/06/17,165
2842,dmath@comcast.net,06/08/17,165
2843,munge@yahoo.ca,01/07/17,276
2844,munge@yahoo.ca,30/08/17,276
2845,jwarren@mac.com,19/06/17,168
2846,jwarren@mac.com,18/08/17,168
2847,konst@verizon.net,21/03/18,153
2848,jonathan@me.com,25/08/16,126
2849,gknauss@gmail.com,30/07/17,273
2850,gknauss@gmail.com,28/09/17,273
2851,esasaki@optonline.net,08/08/18,165
2852,esasaki@optonline.net,07/10/18,165
2853,malin@sbcglobal.net,09/01/17,198
2854,conteb@yahoo.ca,05/09/16,120
2855,skaufman@comcast.net,07/10/16,135
2856,chunzi@outlook.com,18/10/16,198
2857,ahmad@sbcglobal.net,25/03/18,147
2858,ahmad@sbcglobal.net,24/05/18,147
2859,magusnet@optonline.net,25/10/16,234
2860,magusnet@optonline.net,24/12/16,234
2861,tromey@icloud.com,12/03/18,237
2862,tromey@icloud.com,20/05/18,237
2863,metzzo@me.com,03/08/18,186
2864,metzzo@me.com,11/10/18,186
2865,hachi@yahoo.ca,31/03/17,126
2866,hachi@yahoo.ca,08/06/17,126
2867,wainwrig@gmail.com,17/05/18,252
2868,wainwrig@gmail.com,25/07/18,252
2869,sassen@hotmail.com,28/10/16,300
2870,sassen@hotmail.com,05/01/17,300
2871,peoplesr@comcast.net,06/02/18,93
2872,peoplesr@comcast.net,16/04/18,93
2873,cremonini@sbcglobal.net,10/07/18,252
2874,adillon@aol.com,17/03/18,297
2875,adillon@aol.com,16/05/18,297
2876,wildfire@me.com,06/11/16,213
2877,bdthomas@att.net,08/02/17,195
2878,njpayne@comcast.net,30/04/17,279
2879,andrewik@sbcglobal.net,12/09/16,144
2880,warrior@hotmail.com,25/08/18,297
2881,liedra@msn.com,30/01/17,153
2882,liedra@msn.com,31/03/17,153
2883,cgcra@live.com,17/01/18,147
2884,cgcra@live.com,18/03/18,147
2885,mhoffman@verizon.net,29/09/17,108
2886,mhoffman@verizon.net,28/11/17,108
2887,irving@aol.com,09/07/17,132
2888,irving@aol.com,07/09/17,132
2889,stellaau@verizon.net,08/05/18,300
2890,stellaau@verizon.net,07/07/18,300
2891,tsuruta@me.com,13/04/17,294
2892,tsuruta@me.com,12/06/17,294
2893,tmaek@verizon.net,18/02/18,228
2894,dmbkiwi@comcast.net,28/01/17,294
2895,dmbkiwi@comcast.net,29/03/17,294
2896,jaxweb@yahoo.com,16/06/17,225
2897,jaxweb@yahoo.com,15/08/17,225
2898,grinder@sbcglobal.net,11/10/16,132
2899,grinder@sbcglobal.net,10/12/16,132
2900,ahmad@sbcglobal.net,22/11/16,219
2901,ahmad@sbcglobal.net,21/01/17,219
2902,esokullu@aol.com,22/06/18,291
2903,bdbrown@msn.com,15/09/16,171
2904,bdbrown@msn.com,23/11/16,171
2905,tamas@hotmail.com,25/12/16,279
2906,kwilliams@aol.com,25/05/17,228
2907,kwilliams@aol.com,02/08/17,228
2908,trieuvan@optonline.net,19/11/17,159
2909,trieuvan@optonline.net,18/01/18,159
2910,podmaster@mac.com,26/05/18,288
2911,podmaster@mac.com,25/07/18,288
2912,ntegrity@aol.com,09/02/18,111
2913,ntegrity@aol.com,10/04/18,111
2914,bockelboy@yahoo.com,09/06/18,225
2915,bockelboy@yahoo.com,08/08/18,225
2916,earmstro@mac.com,04/11/17,162
2917,marcs@yahoo.com,14/08/17,102
2918,marcs@yahoo.com,22/10/17,102
2919,mcmillan@sbcglobal.net,04/05/17,183
2920,mcmillan@sbcglobal.net,03/07/17,183
2921,crowemojo@aol.com,05/07/17,204
2922,crowemojo@aol.com,03/09/17,204
2923,singer@live.com,06/08/17,114
2924,singer@live.com,05/10/17,114
2925,schumer@mac.com,05/01/17,114
2926,schumer@mac.com,06/03/17,114
2927,makarow@me.com,26/12/16,93
2928,warrior@sbcglobal.net,17/05/18,177
2929,warrior@sbcglobal.net,16/07/18,177
2930,moxfulder@yahoo.ca,12/05/18,195
2931,moxfulder@yahoo.ca,11/07/18,195
2932,krueger@att.net,13/08/17,192
2933,panolex@mac.com,23/11/17,90
2934,panolex@mac.com,31/01/18,90
2935,sacraver@live.com,02/08/18,90
2936,sacraver@live.com,10/10/18,90
2937,fangorn@icloud.com,03/11/17,240
2938,fangorn@icloud.com,02/01/18,240
2939,mhassel@aol.com,11/09/16,246
2940,mhassel@aol.com,10/11/16,246
2941,pkplex@gmail.com,26/10/17,195
2942,whimsy@sbcglobal.net,07/09/16,246
2943,konst@aol.com,21/10/17,192
2944,konst@aol.com,29/12/17,192
2945,mleary@icloud.com,07/03/18,279
2946,mleary@icloud.com,06/05/18,279
2947,eidac@gmail.com,15/03/17,135
2948,eidac@gmail.com,14/05/17,135
2949,themer@me.com,05/11/16,150
2950,themer@me.com,04/01/17,150
2951,hahiss@gmail.com,07/01/17,159
2952,hahiss@gmail.com,17/03/17,159
2953,moonlapse@sbcglobal.net,19/12/17,165
2954,moonlapse@sbcglobal.net,26/02/18,165
2955,jkegl@outlook.com,13/12/16,225
2956,jkegl@outlook.com,20/02/17,225
2957,makarow@icloud.com,16/05/18,279
2958,makarow@icloud.com,15/07/18,279
2959,mchugh@optonline.net,14/12/17,111
2960,mchugh@optonline.net,21/02/18,111
2961,bowmanbs@att.net,06/10/17,150
2962,bowmanbs@att.net,05/12/17,150
2963,andrewik@optonline.net,28/12/17,162
2964,rafasgj@yahoo.com,18/04/18,153
2965,rafasgj@yahoo.com,26/06/18,153
2966,jimmichie@yahoo.com,29/09/17,105
2967,jimmichie@yahoo.com,28/11/17,105
2968,hling@msn.com,21/03/18,105
2969,hling@msn.com,20/05/18,105
2970,camenisch@me.com,16/03/18,252
2971,camenisch@me.com,15/05/18,252
2972,bcevc@comcast.net,25/11/16,90
2973,bcevc@comcast.net,02/02/17,90
2974,trieuvan@hotmail.com,07/08/18,249
2975,trieuvan@hotmail.com,06/10/18,249
2976,nighthawk@gmail.com,14/08/17,159
2977,tskirvin@outlook.com,19/09/17,234
2978,smcnabb@att.net,29/03/18,240
2979,smcnabb@att.net,28/05/18,240
2980,schumer@att.net,25/03/17,99
2981,schumer@att.net,24/05/17,99
2982,jshearer@sbcglobal.net,06/07/18,198
2983,jshearer@sbcglobal.net,04/09/18,198
2984,jadavis@yahoo.ca,03/03/18,129
2985,smartfart@comcast.net,31/01/18,192
2986,smartfart@comcast.net,10/04/18,192
2987,ournews@icloud.com,19/11/16,213
2988,ournews@icloud.com,27/01/17,213
2989,phish@icloud.com,25/04/17,195
2990,phish@icloud.com,03/07/17,195
2991,loscar@outlook.com,19/02/17,204
2992,loscar@outlook.com,20/04/17,204
2993,evans@comcast.net,26/12/17,168
2994,evans@comcast.net,05/03/18,168
2995,moinefou@outlook.com,20/02/17,189
2996,moinefou@outlook.com,21/04/17,189
2997,openldap@yahoo.com,31/05/18,129
2998,openldap@yahoo.com,30/07/18,129
2999,neuffer@comcast.net,23/07/17,300
3000,grothoff@mac.com,12/08/18,144
3001,niknejad@outlook.com,04/05/17,108
3002,niknejad@outlook.com,12/07/17,108
3003,singh@sbcglobal.net,12/09/17,159
3004,jandrese@yahoo.ca,12/05/17,285
3005,jandrese@yahoo.ca,20/07/17,285
3006,flaviog@yahoo.com,14/09/18,189
3007,pdbaby@me.com,11/01/18,189
3008,saridder@sbcglobal.net,01/11/17,249
3009,saridder@sbcglobal.net,09/01/18,249
3010,bowmanbs@optonline.net,05/05/17,207
3011,bowmanbs@optonline.net,04/07/17,207
3012,ubergeeb@sbcglobal.net,23/10/16,210
3013,ubergeeb@sbcglobal.net,31/12/16,210
3014,portele@me.com,12/11/17,93
3015,portele@me.com,11/01/18,93
3016,gavinls@mac.com,25/06/17,129
3017,gavinls@mac.com,24/08/17,129
3018,sethbrown@me.com,02/12/17,210
3019,sethbrown@me.com,31/01/18,210
3020,magusnet@comcast.net,10/07/18,120
3021,magusnet@comcast.net,08/09/18,120
3022,parsimony@me.com,02/11/16,261
3023,parsimony@me.com,01/01/17,261
3024,daveed@me.com,02/09/17,276
3025,daveed@me.com,01/11/17,276
3026,jonadab@optonline.net,01/06/17,213
3027,jonadab@optonline.net,09/08/17,213
3028,trygstad@verizon.net,08/05/18,204
3029,trygstad@verizon.net,07/07/18,204
3030,makarow@comcast.net,07/11/16,195
3031,makarow@comcast.net,06/01/17,195
3032,techie@yahoo.com,20/10/16,243
3033,mnemonic@mac.com,01/06/17,246
3034,mnemonic@mac.com,31/07/17,246
3035,jfreedma@yahoo.ca,21/06/18,243
3036,jfreedma@yahoo.ca,20/08/18,243
3037,grossman@live.com,06/10/16,129
3038,grossman@live.com,05/12/16,129
3039,grossman@me.com,22/03/18,270
3040,empathy@att.net,17/10/16,183
3041,empathy@att.net,25/12/16,183
3042,sarahs@comcast.net,21/04/18,174
3043,sarahs@comcast.net,29/06/18,174
3044,purvis@att.net,08/02/18,207
3045,eabrown@yahoo.com,05/02/17,249
3046,eabrown@yahoo.com,06/04/17,249
3047,eegsa@outlook.com,15/01/17,237
3048,feamster@optonline.net,08/07/17,231
3049,qmacro@yahoo.com,31/08/17,174
3050,qmacro@yahoo.com,08/11/17,174
3051,pjacklam@msn.com,16/03/17,291
3052,cderoove@icloud.com,12/11/17,132
3053,cderoove@icloud.com,11/01/18,132
3054,lamky@icloud.com,20/12/16,174
3055,lamky@icloud.com,18/02/17,174
3056,satishr@gmail.com,29/07/18,138
3057,satishr@gmail.com,06/10/18,138
3058,hakim@me.com,27/11/17,135
3059,hakim@me.com,26/01/18,135
3060,netsfr@optonline.net,22/07/18,111
3061,netsfr@optonline.net,20/09/18,111
3062,raides@yahoo.ca,01/11/17,159
3063,osaru@verizon.net,06/03/17,228
